actionable_time,boundary_event_key,candidate_id,created_price,equity_ref,first_seen_time,last_eval_time,last_pnl,last_price,last_snapshot_time,lifecycle_trade_action,management_posture,max_pnl,min_pnl,opportunity_key,setup,should_exit_signal,side,signal_auction_action,signal_auction_state,signal_directional_alignment,signal_id,signal_reason,signal_stage,signal_status,stage,status,status_reason,symbol
2026-07-24T10:12:00,BOUNDARY_EVENT:4db946722c27c651665f8d0f,ACCEPT:MARUTI:3a8fc6ac8a4d1c15a0fb4acc,13208.0,MARUTI,2026-07-24T10:12:00,2026-07-24T10:54:00,-0.4846,13272.0,2026-07-24T10:54:00,FORCE_EXIT,EXIT,0.0,-0.6133,OPPORTUNITY:5e1f2c187587f060a99f02d9,ACCEPTED_BREAKOUT,True,SELL,LOCAL_CONFIRMED,ORDERLY_UPTREND,OPPOSITE,de89da2b-1720-5888-a8ea-923a234caca7,REPLACE:FORCE_EXIT:CONFIRMED_REVERSAL_REPLACED_OPPOSITE_SIGNAL,FORCE_EXIT,REPLACED,FORCE_EXIT,REPLACED,REPLACE:FORCE_EXIT:CONFIRMED_REVERSAL_REPLACED_OPPOSITE_SIGNAL,MARUTI
2026-07-24T10:57:00,TREND-FAILURE-WATCH:600ae240da5f732cf5e857a2,REV:MARUTI:3a8d8703011007a54ed9667d,13272.0,MARUTI,2026-07-24T10:57:00,2026-07-24T15:27:00,1.3336,13449.0,2026-07-24T15:27:00,TIGHTEN_STOP,CAUTION,1.6576,0.0,OPPORTUNITY:d6b495b66c04d2af8fae305d,REVERSAL,False,BUY,LOCAL_CONFIRMED,CONTROLLED_PULLBACK,ALIGNED,0b348871-59f0-5a27-87ef-1104d6ac4e93,HOLD:PROTECT:AUCTION_CONFIRMED_CONTROLLED_PULLBACK_ALIGNED,PROTECT,OPEN,PROTECT,OPEN,HOLD:PROTECT:AUCTION_CONFIRMED_CONTROLLED_PULLBACK_ALIGNED,MARUTI
