adaptive_stop_exit_enabled,adaptive_target_exit_enabled,auction_recomputed,audit_rows,audit_stage_counts,cleared,derivative_validation_failures,derivative_validation_rows,derivatives_enabled,executor_entry_updates,executor_exit_updates,expected_trade_executor_audit_rows,final_entry_status_counts,final_exit_details,final_exit_status_counts,final_instrument_counts,first_entry_fill_time,first_exit_fill_time,first_signal_exit_request_time,first_snapshot_time,instrument_choice,last_snapshot_time,lifecycle,monitor_error_count,monitor_updates,require_derivatives,require_exit,require_trade,signal_action_counts,signal_stage_observation_counts,signals_persisted,snapshots,snapshots_marked_processed,symbols,test_mode,total_exit_pnl,trade_executor_audit_rows,trade_monitor_audit_rows,tradegen_outcome_counts,trades_persisted,trading_day,userid,validation_error_count,validation_errors,validation_status
True,True,False,2123,"{'SIGNAL_GENERATOR': 142, 'TRADE_EXECUTOR': 42, 'TRADE_GENERATOR': 34, 'TRADE_MONITOR': 1905}","{""audit"": 0, ""signals"": 0, ""trades"": 0}",2,14,True,21,21,42,"{""FILLED"": 21}","[{""exit_exec_time"": ""2026-07-23T11:27:00"", ""exit_reason"": ""RELATED_PRIMARY_EXIT"", ""exit_rule"": ""close_sibling_legs_on_primary_exit:ADAPTIVE_STOP:exit_on_current_adaptive_stop"", ""exit_status"": ""FILLED"", ""trade_id"": 1}, {""exit_exec_time"": ""2026-07-23T11:27:00"", ""exit_reason"": ""ADAPTIVE_STOP"", ""exit_rule"": ""exit_on_current_adaptive_stop"", ""exit_status"": ""FILLED"", ""trade_id"": 2}, {""exit_exec_time"": ""2026-07-23T11:27:00"", ""exit_reason"": ""RELATED_PRIMARY_EXIT"", ""exit_rule"": ""close_sibling_legs_on_primary_exit:ADAPTIVE_STOP:exit_on_current_adaptive_stop"", ""exit_status"": ""FILLED"", ""trade_id"": 3}, {""exit_exec_time"": ""2026-07-23T11:27:00"", ""exit_reason"": ""RELATED_PRIMARY_EXIT"", ""exit_rule"": ""close_sibling_legs_on_primary_exit:ADAPTIVE_STOP:exit_on_current_adaptive_stop"", ""exit_status"": ""FILLED"", ""trade_id"": 4}, {""exit_exec_time"": ""2026-07-23T11:27:00"", ""exit_reason"": ""ADAPTIVE_STOP"", ""exit_rule"": ""exit_on_current_adaptive_stop"", ""exit_status"": ""FILLED"", ""trade_id"": 5}, {""exit_exec_time"": ""2026-07-23T11:27:00"", ""exit_reason"": ""RELATED_PRIMARY_EXIT"", ""exit_rule"": ""close_sibling_legs_on_primary_exit:ADAPTIVE_STOP:exit_on_current_adaptive_stop"", ""exit_status"": ""FILLED"", ""trade_id"": 6}, {""exit_exec_time"": ""2026-07-23T12:24:00"", ""exit_reason"": ""RELATED_PRIMARY_EXIT"", ""exit_rule"": ""close_sibling_legs_on_primary_exit:ADAPTIVE_TARGET:exit_on_current_adaptive_target"", ""exit_status"": ""FILLED"", ""trade_id"": 7}, {""exit_exec_time"": ""2026-07-23T12:24:00"", ""exit_reason"": ""ADAPTIVE_TARGET"", ""exit_rule"": ""exit_on_current_adaptive_target"", ""exit_status"": ""FILLED"", ""trade_id"": 8}, {""exit_exec_time"": ""2026-07-23T12:24:00"", ""exit_reason"": ""RELATED_PRIMARY_EXIT"", ""exit_rule"": ""close_sibling_legs_on_primary_exit:ADAPTIVE_TARGET:exit_on_current_adaptive_target"", ""exit_status"": ""FILLED"", ""trade_id"": 9}, {""exit_exec_time"": ""2026-07-23T14:39:00"", ""exit_reason"": ""RELATED_PRIMARY_EXIT"", ""exit_rule"": ""close_sibling_legs_on_primary_exit:ADAPTIVE_STOP:exit_on_current_adaptive_stop"", ""exit_status"": ""FILLED"", ""trade_id"": 16}, {""exit_exec_time"": ""2026-07-23T14:39:00"", ""exit_reason"": ""ADAPTIVE_STOP"", ""exit_rule"": ""exit_on_current_adaptive_stop"", ""exit_status"": ""FILLED"", ""trade_id"": 17}, {""exit_exec_time"": ""2026-07-23T14:39:00"", ""exit_reason"": ""RELATED_PRIMARY_EXIT"", ""exit_rule"": ""close_sibling_legs_on_primary_exit:ADAPTIVE_STOP:exit_on_current_adaptive_stop"", ""exit_status"": ""FILLED"", ""trade_id"": 18}, {""exit_exec_time"": ""2026-07-23T13:33:00"", ""exit_reason"": ""RELATED_PRIMARY_EXIT"", ""exit_rule"": ""close_sibling_legs_on_primary_exit:SIGNAL_LIFECYCLE_EXIT:exit_on_auction_signal_downstream_contract"", ""exit_status"": ""FILLED"", ""trade_id"": 10}, {""exit_exec_time"": ""2026-07-23T13:33:00"", ""exit_reason"": ""SIGNAL_LIFECYCLE_EXIT"", ""exit_rule"": ""exit_on_auction_signal_downstream_contract"", ""exit_status"": ""FILLED"", ""trade_id"": 11}, {""exit_exec_time"": ""2026-07-23T13:33:00"", ""exit_reason"": ""RELATED_PRIMARY_EXIT"", ""exit_rule"": ""close_sibling_legs_on_primary_exit:SIGNAL_LIFECYCLE_EXIT:exit_on_auction_signal_downstream_contract"", ""exit_status"": ""FILLED"", ""trade_id"": 12}, {""exit_exec_time"": ""2026-07-23T15:21:00"", ""exit_reason"": ""RELATED_PRIMARY_EXIT"", ""exit_rule"": ""close_sibling_legs_on_primary_exit:INTRADAY_CUTOFF:intraday_auto_exit_fail_safe"", ""exit_status"": ""FILLED"", ""trade_id"": 13}, {""exit_exec_time"": ""2026-07-23T15:21:00"", ""exit_reason"": ""INTRADAY_CUTOFF"", ""exit_rule"": ""intraday_auto_exit_fail_safe"", ""exit_status"": ""FILLED"", ""trade_id"": 14}, {""exit_exec_time"": ""2026-07-23T15:21:00"", ""exit_reason"": ""RELATED_PRIMARY_EXIT"", ""exit_rule"": ""close_sibling_legs_on_primary_exit:INTRADAY_CUTOFF:intraday_auto_exit_fail_safe"", ""exit_status"": ""FILLED"", ""trade_id"": 15}, {""exit_exec_time"": ""2026-07-23T14:57:00"", ""exit_reason"": ""RELATED_PRIMARY_EXIT"", ""exit_rule"": ""close_sibling_legs_on_primary_exit:ADAPTIVE_STOP:exit_on_current_adaptive_stop"", ""exit_status"": ""FILLED"", ""trade_id"": 19}, {""exit_exec_time"": ""2026-07-23T14:57:00"", ""exit_reason"": ""ADAPTIVE_STOP"", ""exit_rule"": ""exit_on_current_adaptive_stop"", ""exit_status"": ""FILLED"", ""trade_id"": 20}, {""exit_exec_time"": ""2026-07-23T14:57:00"", ""exit_reason"": ""RELATED_PRIMARY_EXIT"", ""exit_rule"": ""close_sibling_legs_on_primary_exit:ADAPTIVE_STOP:exit_on_current_adaptive_stop"", ""exit_status"": ""FILLED"", ""trade_id"": 21}]","{""FILLED"": 21}","{""CE"": 3, ""EQ"": 7, ""FUT"": 7, ""PE"": 4}",2026-07-23T11:06:00,2026-07-23T11:27:00,2026-07-23T13:33:00+05:30,2026-07-23T09:15:00+05:30,MULTI,2026-07-23T15:27:00+05:30,DEFAULT,0,1905,True,True,True,"{""CREATE"": 7, ""DOWNGRADE"": 39, ""HOLD"": 303, ""NO_ACTION"": 854, ""PROMOTE"": 47}","{""ACTIVE"": 191, ""EXIT_BIAS"": 6, ""EXPAND"": 7, ""PROTECT"": 128, ""TRANSITION"": 12, ""WEAKENING"": 52}",7,1250,0,"[""ASTRAL"", ""GVT&D"", ""INFY"", ""KOTAKBANK"", ""LICHSGFIN"", ""MANAPPURAM"", ""NIFTY 50"", ""NIFTY BANK"", ""OFSS"", ""SRF""]",ADAPTIVE_EXIT,16312.45,42,1905,"{""ALREADY_DEPLOYED"": 353, ""CREATED"": 7, ""NOT_ELIGIBLE"": 36}",21,2026-07-23,DR1812,1,"[{""code"": ""DERIVATIVE_COVERAGE"", ""details"": {""error_type"": ""AssertionError""}, ""message"": ""Derivative entry quote validation failed: [{'trade_id': 17, 'instrument_type': 'FUT', 'trade_symbol': 'INFY26AUGFUT', 'entry_snapshot_time': datetime.datetime(2026, 7, 23, 12, 36, tzinfo=TzInfo(19800)), 'expected_symbol': 'INFY26AUGFUT', 'expected_entry_price': 1045.8, 'planned_entry_price': 1048.1, 'executed_entry_price': 1048.1, 'symbol_matches': True, 'planned_price_matches': False, 'executed_price_matches': False, 'validation_status': 'FAILED'}, {'trade_id': 18, 'instrument_type': 'CE', 'trade_symbol': 'INFY26AUG1060CE', 'entry_snapshot_time': datetime.datetime(2026, 7, 23, 12, 36, tzinfo=TzInfo(19800)), 'expected_symbol': 'INFY26AUG1060CE', 'expected_entry_price': 39.15, 'planned_entry_price': 41.15, 'executed_entry_price': 41.15, 'symbol_matches': True, 'planned_price_matches': False, 'executed_price_matches': False, 'validation_status': 'FAILED'}]""}]",FAILED
